4.329281999997650928e+03,2.455128499999999860e+02,4.666080999992401530e+02,6.702394999999859238e+01
2.632151178494210853e+03,8.419078189818141311e+01,4.407542782519361708e+02,3.081826792943864746e+01
2.447330948483353495e+03,9.409721254159651949e+01,2.993230627014872312e+02,1.009507771847053590e+02
2.993123999998364525e+03,1.250288600000000088e+02,4.154605449995775643e+02,5.241194999999999737e+01
1.674211380000000190e+03,1.143161987999999951e+02,9.460750099999998497e+01,6.401498820000000478e+01
9.515135999999998603e+03,4.775568000000000666e+02,1.159399999999999864e+03,1.864688000000000159e+02
4.021246083999517396e+03,2.003379538399998978e+02,4.581815317997733246e+02,9.913679275999876950e+01
2.179175569625000207e+03,2.321644167750000065e+01,4.128869824512499918e+02,6.954305740750000098e+01
2.712166464868490038e+03,1.351950676428930080e+02,2.176398382414224670e+02,1.558240182558645301e+02
2.205030447699999968e+03,1.176183090437500027e+02,2.316079103125000529e+02,5.492035965375001183e+01
1.950339999999999918e+03,2.240879999999999939e+01,3.659475999999999658e+02,6.313520000000000465e+01
1.615274999999999864e+03,3.928350000000000364e+01,2.644570500000000379e+02,5.497379999999999711e+01
1.076276687999999922e+03,1.771979999999999933e+01,1.879230000000000018e+02,4.135560000000000258e+01
2.445510000000000218e+03,1.907197999999999922e+02,1.579761000000000308e+02,3.467139999999999844e+01
2.009761076250020324e+03,9.450956743750053235e+00,4.029876256281292513e+02,6.779247669687556765e+01
4.190560000000000400e+03,2.367279999999999873e+01,8.246072000000001481e+02,1.604175999999999931e+02
1.086470690999999988e+03,1.784178869999999861e+01,1.901617927499999894e+02,4.176383054999999445e+01
3.131290750000648586e+03,5.929526000001116870e+01,5.456504350001159764e+02,1.172354875000225434e+02
4.024673333333579649e+03,1.932775416667680446e+01,8.122941312500286131e+02,1.360456041666774922e+02
3.885899999999999636e+03,9.008639999999999759e+01,6.217407999999999220e+02,1.434256000000000029e+02
1.347911749999999984e+03,6.740659500000001003e+01,1.098052475000000072e+02,7.363827750000001515e+01
1.397140000000000100e+03,7.548399999999999999e+00,2.850962000000000103e+02,4.867719999999999914e+01
1.486960000000000036e+03,6.898699999999999832e+00,2.985105000000000359e+02,4.964220000000000965e+01
2.799364889709378531e+03,2.768607461233814249e+01,5.303282747573766756e+02,1.055370023103680239e+02
1.991280000000000200e+03,9.401199999999999335e+00,3.991132000000000062e+02,6.726800000000000068e+01
3.446230000000000473e+03,6.813995999999998787e+01,5.850257800000000543e+02,1.251424000000000092e+02
1.822440000000000055e+03,5.039999999999999858e+01,3.319139999999999873e+02,2.089424999999999599e+01
2.938695351499999106e+03,1.645150760566666861e+02,1.490169590083333162e+02,2.236054625849999979e+02
1.119885818415680205e+03,5.956151653020000936e+00,2.587804651707400012e+02,2.762880390378000328e+01
1.500493787908934337e+03,3.305355329101669071e+01,2.232279408744236378e+02,7.894830943405473533e+01
1.610336000001008117e+01,1.116048800000271513e+00,1.460510400002335007e+00,2.740776000003327106e-01
5.008653362399999054e+01,1.157942399679999790e+00,1.584720600000000257e+00,7.974064435440000764e+00
2.954191293032500312e+02,2.632487668641750034e+01,3.560086429692500332e+00,1.064793608747500109e+01
1.436303999999967118e+02,8.410813999999971813e+00,5.880116499999254565e+00,1.123907399999983170e+01
2.437582167769856824e+03,7.774547225899522118e+01,3.569692250618775802e+02,8.983975174388996265e+01
1.864052922860237231e+03,4.423927908886621196e+01,1.202636786451665927e+02,2.391008801203187488e+02
4.201932791172924226e+03,2.524221282810925686e+02,2.255955951771015293e+02,2.596412337261534731e+02
7.841089999999999236e+02,1.939744375000000076e+01,7.621678750000000946e+01,3.457074000000000069e+01
2.619937430688759832e+03,8.856831315050659725e+01,2.963133289685117120e+02,1.493215907293397890e+02
2.010841623743975333e+03,4.302937047534747705e+01,1.389815475005358394e+02,1.777341461358611809e+02
8.765783333333333758e+02,2.744568333333333499e+01,1.307460333333333153e+02,3.253525000000000489e+01
2.186912099283112639e+03,6.792521909850925965e+01,2.705719574148881748e+02,1.348793700047576181e+02
4.906708586912307055e+02,8.564516599093339622e+00,3.483557854205734827e+01,7.077089167464036734e+01
7.221083261231660799e+02,1.265558952398528625e+01,7.541831911260496213e+01,6.700530495133176601e+01
1.725894297163142028e+03,1.919358765093391384e+01,2.456020658004667325e+02,1.336846815256545824e+02
1.205062000000000211e+01,8.326324000000000503e-01,1.130389800000000111e+00,1.312084000000000028e-01
2.288141035041831231e+02,9.811381713518587233e+00,3.450391377286879191e+01,6.267630434137750228e+00
2.211262803749999875e+03,1.449227622150000059e+02,0.000000000000000000e+00,2.274765735549999590e+02
1.922846666664687973e+03,1.774755166664778301e+02,5.446021666662689853e+01,2.637131249997032967e+01
1.995474952500000200e+03,8.955292595850001192e+01,9.778066526325000041e+01,1.949296950715000207e+02
2.055253409339982682e+03,1.097037852998622327e+02,1.264492350874615312e+02,1.362172180815872764e+02
2.215871148280570651e+03,1.234327959084675115e+02,1.057747915148098770e+02,1.646293622542492017e+02
2.910268121499999779e+03,1.866540294954999979e+02,1.122083762660000019e+02,1.984139433020000354e+02
2.140487261375464186e+03,1.130942941580060506e+02,1.614184900678681061e+02,1.146220947860191899e+02
1.454031488000000081e+03,7.747840000000000771e+01,1.362687999999999988e+02,5.964180000000000348e+01
1.163991895832258706e+03,3.094281138013554511e+01,1.660198676562522451e+02,5.137113554677077332e+01
1.057823920824999959e+03,3.093532490199999785e+01,1.364691200000000038e+02,5.870006759849999867e+01
2.372566473961427619e+03,1.478351641760927180e+02,1.982917044818245813e+02,7.985746380745365514e+01
3.840726017066402164e+03,3.196071853676504588e+02,9.059779333332328122e+01,1.525980749206444500e+02
2.032500000000000000e+02,5.787500000000000533e+00,1.566000000000000014e+01,2.227749999999999986e+01
3.117001811036980143e+03,1.934455356857860124e+02,1.825790468618449722e+02,1.577334718507289892e+02
1.219422350000000279e+03,6.691471099999999694e+01,3.090860750000000579e+01,1.232002415000000042e+02
3.704146456777212279e+03,2.860103315486163638e+02,1.065916131522173913e+02,1.733619424960828610e+02
1.730707054490771952e+03,8.713904166799562745e+01,1.160101249999768385e+02,1.149712151039981904e+02
3.229015621340249709e+03,2.109802731767150021e+02,9.152391009886250117e+01,2.370534356644475054e+02
1.730707054490771952e+03,8.713904166799562745e+01,1.160101249999768385e+02,1.149712151039981904e+02
5.466188299290023679e+03,3.497610723308667389e+02,3.789943800653350650e+02,1.984420554692466681e+02
4.321471490678949522e+03,1.389138569734375039e+02,6.465637411578125011e+02,1.450937936665625045e+02
2.123068015627489785e+03,6.050209062817248906e+01,3.239269226561012829e+02,7.127324183610249975e+01
4.220000000000000000e+02,2.423847500000000110e+01,4.150038750000000221e+01,1.413870000000000005e+01
4.640988459981717824e+03,1.792243769368390929e+02,5.848641475418339724e+02,1.819492333111057007e+02
1.222118623330754190e+03,8.715878399122307485e+01,6.193966428472932506e+01,5.075371954471540192e+01
4.647854282931833950e+03,2.715398900781599423e+02,3.319914693723111441e+02,2.224521267367517510e+02
2.902936023677889807e+03,1.552967910644648555e+02,2.520653741963457435e+02,1.441594017887742325e+02
6.853420125111908419e+03,3.427922143927592060e+02,7.891059340253398204e+02,1.724252812077978945e+02
8.371060000000001310e+03,1.734488000000000341e+02,1.420987666666666655e+03,3.072775333333333379e+02
3.285893705000000409e+03,1.986423532999999964e+02,2.434214722500000221e+02,1.301469824499999959e+02
2.155618026999999984e+03,4.225539301999999964e+01,3.952730991500000641e+02,6.123516302999999539e+01
1.995374257900378097e+03,1.215011741310088524e+02,7.072902500006327386e+01,1.581649017370107515e+02
5.223009892199571368e+03,2.609328806299985786e+02,5.105487249999049482e+02,2.267038236859817744e+02
7.535900000000000318e+02,5.187450000000001182e+01,1.343759999999999799e+01,5.691845000000000709e+01
1.591652393093262617e+03,9.208986319847326740e+01,1.288660656103556335e+02,6.942079544621613252e+01
2.767699999999999818e+03,1.150890000000000128e+02,2.988146999999999593e+02,1.468620000000000232e+02
4.112395949999999516e+02,2.093930470000000099e+01,4.849851275000000328e+01,7.884554549999998940e+00
3.341927343730652638e+02,1.733945937484293509e+01,2.752474687499647743e+01,1.720731249987302647e+01
2.767699999999999818e+03,1.150889999999999986e+02,2.988146999999999593e+02,1.468620000000000232e+02
1.281902730853183357e+03,7.739328873889108706e+01,8.541294005140422030e+01,6.304938388416255179e+01
4.332120499999413141e+02,4.644810799999935824e+01,5.172047499981717422e+00,2.809499499999017491e+00
8.778700000000000045e+02,9.369770000000001176e+01,9.067600000000000549e+00,4.935100000000000264e+00
1.931627999997083634e+03,1.382114399999999819e+02,1.500722399999999936e+02,1.448399999999999688e+00
9.228443232250001529e+02,9.237694282675001034e+01,2.736513885549999969e+01,1.701883786250000252e+00
2.854628646450000360e+03,1.842378856535000295e+02,3.169000777110000513e+02,2.116767572500000139e+00
1.479519999997812874e+03,1.013875000000000028e+02,1.247874999999999943e+02,1.062500000000000000e+00
2.112487859246100470e+03,1.996938610307859676e+02,2.025203022884500115e+01,6.595704443872901379e+01
9.411788750005157453e+02,9.185602000000258727e+01,3.507785375016828056e+01,1.125103750008331183e+00
2.087635069999999814e+03,2.051264782000000082e+02,7.575865149999998494e+01,3.599102300000000199e+00
3.530729999999999563e+03,4.021197000000000230e+02,1.361999999999999877e-01,1.929499999999999993e+00
1.241306999999999789e+03,1.187496500000000026e+02,5.846819999999999595e+01,5.656150000000000233e+00
8.719272999999999229e+03,4.896302500000001032e+02,9.748503199999998969e+02,2.044106800000000135e+02
3.260315292899836550e+03,3.680995713069973476e+02,2.208415421960316039e+00,4.125955144990975931e+00
8.313819945406212355e+02,9.218473268009368837e+01,3.824313837530629367e+00,1.774457638155890082e+00
2.945909999999999854e+03,2.749628999999999905e+02,1.398713999999999942e+02,3.389999999999999680e+00
2.413328646450000178e+03,1.839543856535000259e+02,2.122960777110000095e+02,2.887767572500000046e+00
7.668839999999999009e+02,6.914171999999999230e+01,4.027512000000000114e+01,7.481999999999998652e-01
4.229760856079614314e+03,2.631036287333125188e+02,3.832780301784524681e+02,1.176214644301250019e+02
4.089834999999999923e+02,4.603692499999999654e+01,4.968899999999999428e-01,5.714150000000000063e-01
3.674014500000000226e+03,9.354259000000000412e+01,7.228604000000000269e+02,5.977414999999999701e+00
4.209834823223952299e+03,1.942559078267475741e+02,5.732525763552741864e+02,5.052627378622624832e+01
6.210688459036086897e+02,4.496668384028838261e+01,4.831168533007326005e+01,8.039319858273575647e+00
2.039348488033831927e+03,9.417264904155565830e+01,3.151060718452567926e+02,6.005184400092455022e+00
4.965261255999999776e+03,3.142423904799999832e+02,4.996203540799999701e+02,5.619168279999999527e+01
8.508198952699998699e+03,3.163337337439999715e+02,1.335415704729500021e+03,1.072475337704999987e+02
2.976995836236845207e+03,1.623568124997957511e+02,3.297477456903010875e+02,3.175706249995803532e+01
3.284322000000000116e+03,1.993140399999999772e+02,3.341954999999999814e+02,4.769853999999999417e+01
3.410856999999999971e+03,9.048822499999999991e+01,5.834227000000000771e+02,5.901202499999999418e+01
3.378415500000000520e+03,1.884418533333333414e+02,3.916516666666666993e+02,3.695603666666666243e+01
4.525060000016739650e+03,1.888577000018935905e+02,6.613003999999999678e+02,5.077620000000000289e+01
2.902800000046638615e+02,1.071480000018108747e+01,4.543990000075748981e+01,3.000000000000000062e-03
5.384965999998363259e+03,2.849110200000000646e+02,6.580331999995778460e+02,6.745272000000001356e+01
3.410856999999999971e+03,9.048822499999999991e+01,5.834227000000000771e+02,5.901202499999999418e+01
6.793307334420793268e+03,4.080044533761822549e+02,8.203364686664660894e+02,3.339777755022375771e+01
8.681185849999998538e+01,4.453918199999999938e-01,2.070956324500000179e+01,1.376566944999999764e+00
4.362584999999829961e+03,5.904379999999814288e+01,8.807215999999468750e+02,7.622037499999730414e+01
2.090210340006249680e+03,2.845583383671874600e+01,4.351155683032811794e+02,2.465699773796874794e+01
2.087703699692657722e+02,3.036452312758914501e-02,3.325950006355773425e+00,5.467793932083118980e-02
2.039348488033831927e+03,9.417264904155565830e+01,3.151060718452567926e+02,6.005184400092455022e+00
3.431835320007646260e+03,1.380820000000018979e+02,5.359368328018952070e+02,3.806800000001000939e+01
8.618144887624998773e+02,5.519514418406249945e+01,8.731800906812500784e+01,1.760192346806250185e+01
1.411488000000000056e+03,2.400000000000000000e+01,5.112000000000000455e+01,3.360000000000000320e+00
1.966312666666666701e+03,1.013990533333333417e+02,2.510189533333333429e+02,2.316331333333333831e+01
5.668745845299999928e+03,3.103527508357499869e+02,7.054910061522500655e+02,4.994891221574999918e+01
2.705783999999999651e+03,1.948078000000000429e+02,2.291160800000000108e+02,2.419632000000000005e+01
5.112156223861059061e+02,4.025935621878994342e-01,7.069765769544630984e+01,6.194904625026630141e-02
4.603616452162500536e+03,2.659525633578750785e+02,5.293896649835000972e+02,7.233857416362499748e+01
4.014299499999780892e+03,1.816799116667812939e+02,5.877023124997135710e+02,3.460201833334949129e+01
2.562314835374999802e+03,1.043669904624999987e+02,4.515756230062499981e+02,1.963491416250000299e+01
2.396109451981400525e+03,1.447788957664999998e+02,2.933144939031559488e+02,2.339293605950000199e+01
2.269385881594444527e+03,8.089678112003537080e+01,3.612619276707677045e+02,3.820156888778282678e+01
1.588697999999999865e+03,3.031060000000000088e+01,7.093819999999999482e+01,1.224500000000000099e+01
1.076694868337183152e+03,7.048910416709978222e+01,1.345334839000051943e+02,8.673000000000000043e+00
2.367752171400000407e+03,9.448329067100000600e+01,3.625110221040000056e+02,3.297616529900000160e+01
4.411847249999999804e+03,2.992690333333333683e+02,4.049173749999999927e+02,5.365180833333333510e+01
1.932000000000000000e+03,2.400000000000000000e+01,4.510399999999999636e+02,3.360000000000000320e+00
4.573266666665082994e+03,2.905087266666673713e+02,4.717006266662548342e+02,4.023070000000270596e+01
6.099171749996901781e+03,2.999479274999989116e+02,8.620364187492016299e+02,5.485613999999999635e+01
3.941607735122665872e+03,1.605157682823312939e+02,6.252856880266281223e+02,4.135731662134962505e+01
2.532415624998574231e+02,7.988718749987673284e+00,3.854751562499307482e+01,7.706999999998224382e+00
1.526304000000000087e+03,6.622062999999999988e+01,2.415866249999999980e+02,3.978880000000000194e+00
8.052549658854911740e+02,5.381760950156250445e+00,1.294129648852919701e+01,8.227488078124999271e-01
4.209834823223952299e+03,1.942559078267475741e+02,5.732525763552741864e+02,5.052627378622624832e+01
6.852995999999999185e+03,3.709200200000000223e+02,8.532951999999999089e+02,5.410091999999999501e+01
4.859156000006986687e+03,3.184356200000027570e+02,4.568181000018271334e+02,9.518952000004159686e+01
9.421217059000001655e+02,4.993482070000000306e+01,1.075716343200000296e+02,1.609126795000000243e+01
1.193024743593749918e+03,6.808384279437500197e+01,1.322426336812499983e+02,1.682894259531250114e+01
3.646491500006741262e+03,1.478951750009468071e+02,5.216903000000000930e+02,5.528010000000000446e+01
2.036652496725000219e+03,3.385005922375000154e+01,4.438459592875000226e+02,2.085969289250000003e+01
3.366900916191730175e+03,2.125966905537541720e+02,3.608853298096156550e+02,3.028761673631237983e+01
3.333499230781249935e+03,2.185321533831250349e+02,3.099473510437500181e+02,3.993645278593749737e+01
2.547936947507136210e+03,9.532909122000287994e+01,4.018925821568671495e+02,4.358029009504192430e+01
2.152706000000000131e+03,5.741579999999999728e+01,3.892884999999999991e+02,2.754129999999999967e+01
1.536635367649999807e+03,7.307137389599999722e+01,7.237690948499999877e+01,3.976553253200000171e+01
2.165415999995854690e+03,4.042449999999937660e+01,4.537762699989259545e+02,2.663615499999909630e+01
1.481077149606379862e+03,3.087243544379535365e+01,2.930971126068003514e+02,1.358246275221390142e+01
1.357291999999999916e+03,1.663424000000000191e+01,3.070565199999999777e+02,1.745752000000000237e+01
2.425302000000000135e+03,1.518678999999999917e+02,2.664981499999999528e+02,2.830740000000000123e+01
2.177858999999999924e+03,1.401170666666666591e+02,2.260272450000000219e+02,1.573879666666666743e+01
3.196622000000000298e+03,1.633862499999999898e+02,4.068174000000000774e+02,4.305270999999999759e+01
1.841313509275000115e+03,1.332858122353750048e+02,1.115271809250000103e+02,5.158480399775000080e+01
1.585381928400000106e+03,5.983371711500001311e+01,1.651546474000000160e+02,1.021358615100000122e+02
1.154807999999999993e+03,7.286674000000000717e+01,8.722703999999998814e+01,4.367790000000000106e+01
2.836448888894525226e+03,1.300320444488949612e+01,6.246448666667515681e+02,7.977436000037450015e+01
4.549807560038195788e+02,3.442347122692505224e+01,4.796349533393811093e+00,3.088738484035535947e+01
1.339706286358347143e+03,1.221776314520812434e+02,1.559130657951492971e+01,5.025910358199629968e+01
7.477807410486294657e+02,2.786004463923490349e+01,7.882358092497955226e+01,4.377290268873530010e+01
1.728717687349029575e+03,9.982736638462819201e+01,2.839632583330744708e+01,1.730719448415429724e+02
5.285779999999999745e+02,3.624495999999999896e+01,7.920740000000000336e+00,4.355996000000000379e+01
1.890361004106650171e+03,1.207137752538040161e+02,9.850545028876749143e+01,1.038591385174685087e+02
1.075980148766666844e+03,7.404075261208333814e+01,7.108980185000000063e+01,3.411381537750000348e+01
1.831654380021627276e+03,1.572537852839865309e+02,2.426801235073963170e+01,7.592744985823273396e+01
8.251856011531249351e+02,3.701519835374999445e+01,8.925431937499999435e+01,3.282423027812500038e+01
2.565444661472712141e+03,1.021733877157411143e+02,2.853744948415251770e+02,1.315308950514289847e+02
6.617466262251717808e+02,3.852898003993393417e+01,6.878946614760182854e+01,1.375171495658160836e+01
8.265631115749999935e+02,5.498341695906248816e+01,4.222039138750000120e+01,4.189862403312500305e+01
2.461438665446100458e+03,1.501097186377859884e+02,1.384280578618450193e+02,1.408637213577290197e+02
3.470488261340246481e+03,2.432995695011842940e+02,2.900645705630404336e+02,6.381234879967929885e+01
3.860488838386319912e+03,2.310376347885000428e+02,3.572913403900000162e+02,9.950181262050003284e+01
3.808566003375000037e+03,3.149201533493749707e+02,1.787954943810000259e+02,8.143775270400000466e+01
2.201331522199999654e+03,1.880290895339999793e+02,8.812068521000000487e+00,1.098156857480000070e+02
1.000890964200000099e+03,6.364231789899999825e+01,5.927759999999999962e+01,5.031732673100000142e+01
2.726763998550000451e+03,2.375464639060000422e+02,3.082353838574999827e+01,1.184150351332500009e+02
1.097479196410120039e+03,3.224439022878125627e+01,1.540703325497731271e+02,4.498811795278125203e+01
1.761512239591575337e+02,1.430059557303189166e+01,8.378574218840704191e-01,1.063902135411447958e+01
2.383427833800000371e+03,2.031186632860000429e+02,7.832320945899999742e+01,6.890068100300000253e+01
3.907160093751194836e+03,2.580579667188295048e+02,2.906054648438576464e+02,1.054307757813067781e+02
4.730322499999872889e+03,4.580637749999976904e+02,1.607594499997269111e+01,1.413017112499958898e+02
2.994826777108153237e+03,2.740587665678247049e+02,1.725130965072865408e+01,1.188354181980728583e+02
2.195500000000000000e+03,1.539895000000000209e+02,8.626300000000000523e+01,1.284705000000000155e+02
1.886792666666666719e+03,1.371186533333333557e+02,1.137541533333333348e+02,5.567991333333333159e+01
2.994826777108153237e+03,2.740587665678247049e+02,1.725130965072865408e+01,1.188354181980728583e+02
2.875218585209549019e+03,1.585182209947419381e+02,2.300263815507003642e+02,1.303889134108246424e+02
1.252055000000000064e+03,6.640240000000000009e+01,1.064578000000000202e+02,5.919519999999999982e+01
4.381888519918749807e+03,1.461906885180000017e+02,5.897224799770625623e+02,1.800926045495625090e+02
9.686072085000000698e+02,4.340352721000000003e+01,1.070482173250000102e+02,3.506633506500000408e+01
2.657139119779687917e+03,2.427020616763437602e+02,9.397174940843751045e+00,1.097193469365937517e+02
2.418964500000000044e+03,1.850366081250000150e+02,6.500188875000000621e+01,1.249172031250000146e+02
2.365978812114641642e+03,2.034089027512344217e+02,1.337511037280406967e+01,1.247383376326247486e+02
2.290869267856764054e+03,1.101662148402318024e+02,2.097917985134316723e+02,1.121747486640674083e+02
3.429162048600000617e+03,2.164388228325000227e+02,6.732444751725000742e+01,2.745592569375000380e+02
1.988644749996569772e+01,1.760000000000000175e-01,4.528049149991138833e+00,7.480000000000001092e-01
1.509576083336330612e+03,3.678696000032805102e+01,1.423088825000526469e+02,1.490567941666844547e+02
2.739039999999999964e+02,3.023680000000000145e+00,6.028490000000000038e+01,1.283478000000000030e+01
2.906227651678796974e+03,4.273098269443114106e+01,4.451766771279925479e+02,1.863019508081141282e+02
1.959637808617517521e+03,5.869563263205728276e+01,3.056605788915303492e+02,7.827517005290188479e+01
3.181535132007237735e+03,2.428825945630061085e+02,9.033781923244154655e+01,1.649839802069295729e+02
1.073177102003192886e+03,6.587929231281833609e+01,1.436204577715719495e+02,9.946407715452696863e+00
1.136371499999999969e+03,5.756548499999999535e+01,1.610297500000000070e+02,2.799799500000000307e+01
4.406815908000000491e+03,2.140834755150000035e+02,8.244400000000000261e+01,5.047906298899999911e+02
3.682417999999999552e+02,1.946171000000000006e+01,4.578813500000000403e+01,6.278949999999999143e+00
