545.728320,22.484007,70.011982,10.242683
330.152481,24.638094,11.063327,12.378568
390.668000,0.164080,100.559600,0.092680
334.579771,13.579888,49.061078,4.186216
824.975000,55.017375,45.104250,35.664375
750.485509,40.940812,68.552236,27.815439
789.167902,60.924111,49.410302,19.307289
310.849380,24.472657,3.645249,20.286221
476.442912,0.235816,122.975638,0.802490
393.057032,20.977970,50.789975,4.326885
331.033497,0.008000,2.542214,0.099689
365.076028,31.312079,1.169166,19.046216
432.832545,24.028790,53.576877,5.616319
346.000675,20.059602,39.071271,4.219115
806.591196,52.872203,26.216607,56.536972
472.668405,29.700857,49.056992,6.086200
442.757000,9.914363,79.260220,7.882557
423.772921,29.096572,16.041590,24.220401
438.482175,21.626313,60.466947,4.839371
330.191000,36.237170,2.158950,0.851000
545.728320,22.484007,70.011982,10.242683
330.152481,24.638094,11.063327,12.378568
390.668000,0.164080,100.559600,0.092680
334.579771,13.579888,49.061078,4.186216
824.975000,55.017375,45.104250,35.664375
750.485509,40.940812,68.552236,27.815439
789.167902,60.924111,49.410302,19.307289
310.849380,24.472657,3.645249,20.286221
476.442912,0.235816,122.975638,0.802490
393.057032,20.977970,50.789975,4.326885
331.033497,0.008000,2.542214,0.099689
365.076028,31.312079,1.169166,19.046216
432.832545,24.028790,53.576877,5.616319
346.000675,20.059602,39.071271,4.219115
806.591196,52.872203,26.216607,56.536972
472.668405,29.700857,49.056992,6.086200
442.757000,9.914363,79.260220,7.882557
423.772921,29.096572,16.041590,24.220401
438.482175,21.626313,60.466947,4.839371
330.191000,36.237170,2.158950,0.851000
545.728320,22.484007,70.011982,10.242683
330.152481,24.638094,11.063327,12.378568
390.668000,0.164080,100.559600,0.092680
334.579771,13.579888,49.061078,4.186216
824.975000,55.017375,45.104250,35.664375
750.485509,40.940812,68.552236,27.815439
789.167902,60.924111,49.410302,19.307289
310.849380,24.472657,3.645249,20.286221
476.442912,0.235816,122.975638,0.802490
393.057032,20.977970,50.789975,4.326885
331.033497,0.008000,2.542214,0.099689
365.076028,31.312079,1.169166,19.046216
432.832545,24.028790,53.576877,5.616319
346.000675,20.059602,39.071271,4.219115
806.591196,52.872203,26.216607,56.536972
472.668405,29.700857,49.056992,6.086200
442.757000,9.914363,79.260220,7.882557
